../config/settings/allErrors.ts	1
../config/sync/index.ts	4
../ide/src/lsp/LSPServerInstance.ts	13
../ide/src/lsp/LSPServerManager.ts	5
../ide/src/lsp/passiveFeedback.ts	1
../local-observability/src/log.ts	1
../mcp-runtime/src/api.ts	2
../mcp-runtime/src/auth.ts	43
../mcp-runtime/src/channelNotification.ts	1
../mcp-runtime/src/clientRuntime.ts	8
../mcp-runtime/src/config.ts	17
../mcp-runtime/src/elicitationHandler.ts	5
../mcp-runtime/src/mcpValidation.ts	1
../mcp-runtime/src/useManageMCPConnections.ts	28
../output/src/capture/asciicast.ts	2
../output/src/render/exportRenderer.tsx	1
../permission/src/bypassPermissionsKillswitch.ts	11
../permission/src/components/AskUserQuestionPermissionRequest/AskUserQuestionPermissionRequest.tsx	2
../permission/src/components/AskUserQuestionPermissionRequest/PreviewQuestionView.tsx	1
../permission/src/components/AskUserQuestionPermissionRequest/QuestionView.tsx	1
../permission/src/components/BashPermissionRequest/BashPermissionRequest.tsx	1
../permission/src/components/EnterPlanModePermissionRequest/EnterPlanModePermissionRequest.tsx	1
../permission/src/components/ExitPlanModePermissionRequest/ExitPlanModePermissionRequest.tsx	19
../permission/src/components/FallbackPermissionRequest.tsx	5
../permission/src/components/FilePermissionDialog/useFilePermissionDialog.ts	2
../permission/src/components/FilePermissionDialog/usePermissionHandler.ts	1
../permission/src/components/FileWritePermissionRequest/FileWriteToolDiff.tsx	2
../permission/src/components/FilesystemPermissionRequest/FilesystemPermissionRequest.tsx	1
../permission/src/components/NotebookEditPermissionRequest/NotebookEditToolDiff.tsx	5
../permission/src/components/PermissionDecisionDebugInfo.tsx	1
../permission/src/components/PermissionPrompt.tsx	3
../permission/src/components/PermissionRuleExplanation.tsx	1
../permission/src/components/SkillPermissionRequest/SkillPermissionRequest.tsx	5
../permission/src/components/hooks.ts	4
../permission/src/components/useShellPermissionFeedback.ts	3
../permission/src/components/utils.ts	1
../permission/src/toolPermission/PermissionContext.ts	6
../permission/src/toolPermission/handlers/interactiveHandler.ts	3
../permission/src/toolPermission/handlers/swarmWorkerHandler.ts	1
../permission/src/toolPermission/permissionLogging.ts	1
../permission/src/yoloClassifier.ts	6
../permission/src/yoloSystemPrompt.ts	1
../provider/src/adapters.ts	1
../provider/src/anthropic/client.ts	2
../provider/src/authAlias.ts	2
../provider/src/aws.ts	1
../provider/src/claudeLegacy.ts	3
../provider/src/claudeLegacyRuntime.ts	1
../provider/src/gemini/convertMessages.ts	4
../provider/src/gemini/indexImpl.ts	1
../provider/src/gemini/modelMapping.ts	1
../provider/src/gemini/streamAdapter.ts	1
../provider/src/grove.ts	1
../provider/src/imageDimensionStrip.ts	1
../provider/src/legacy/api.ts	8
../provider/src/mockRateLimits.ts	1
../provider/src/model/configs.ts	26
../provider/src/model/deprecation.ts	3
../provider/src/model/modelStrings.ts	3
../provider/src/modelAgent.ts	1
../provider/src/oauth/client.ts	14
../provider/src/oauth/index.ts	8
../provider/src/openai/client.ts	1
../provider/src/openai/convertMessages.ts	2
../provider/src/openai/indexImpl.ts	1
../provider/src/openai/modelMapping.ts	1
../provider/src/openai/streamAdapter.ts	1
../provider/src/promptCacheBreakDetection.ts	2
../provider/src/proxy.ts	8
../provider/src/referral.ts	8
../provider/src/runtimeHelpers.ts	3
../provider/src/thinking.ts	1
../provider/src/user.ts	1
../provider/src/withRetry.ts	1
../repl/src/components/AutoModeOptInDialog.tsx	2
../repl/src/components/AutoUpdater.tsx	4
../repl/src/components/AutoUpdaterWrapper.tsx	1
../repl/src/components/BridgeDialog.tsx	1
../repl/src/components/CompactSummary.tsx	4
../repl/src/components/ConsoleOAuthFlow.tsx	1
../repl/src/components/CoordinatorAgentStatus.tsx	3
../repl/src/components/DiagnosticsDisplay.tsx	7
../repl/src/components/EffortCallout.tsx	2
../repl/src/components/EffortIndicator.ts	2
../repl/src/components/FastIcon.tsx	1
../repl/src/components/FileEditToolDiff.tsx	1
../repl/src/components/FullscreenLayout.tsx	2
../repl/src/components/IdeOnboardingDialog.tsx	2
../repl/src/components/InvalidConfigDialog.tsx	1
../repl/src/components/LogoV2/ChannelsNotice.tsx	1
../repl/src/components/LogoV2/CondensedLogo.tsx	1
../repl/src/components/LogoV2/LogoV2.tsx	9
../repl/src/components/MCPServerDesktopImportDialog.tsx	1
../repl/src/components/MemoryUsageIndicator.tsx	1
../repl/src/components/Message.tsx	20
../repl/src/components/MessageModel.tsx	8
../repl/src/components/MessageRow.tsx	31
../repl/src/components/MessageSelector.tsx	9
../repl/src/components/MessageTimestamp.tsx	4
../repl/src/components/Messages.tsx	26
../repl/src/components/ModelPicker.tsx	3
../repl/src/components/NativeAutoUpdater.tsx	4
../repl/src/components/PackageManagerAutoUpdater.tsx	1
../repl/src/components/PromptInput/Notifications.tsx	2
../repl/src/components/PromptInput/PromptInput.tsx	22
../repl/src/components/PromptInput/PromptInputFooterLeftSide.tsx	1
../repl/src/components/PromptInput/PromptInputFooterSuggestions.tsx	1
../repl/src/components/PromptInput/PromptInputQueuedCommands.tsx	2
../repl/src/components/PromptInput/useSwarmBanner.ts	4
../repl/src/components/SessionBackgroundHint.tsx	1
../repl/src/components/Spinner.tsx	10
../repl/src/components/Spinner/SpinnerAnimationRow.tsx	1
../repl/src/components/Spinner/TeammateSpinnerLine.tsx	9
../repl/src/components/Spinner/utils.ts	12
../repl/src/components/StatusLine.tsx	7
../repl/src/components/StatusNotices.tsx	1
../repl/src/components/TaskListV2.tsx	2
../repl/src/components/TeammateViewHeader.tsx	1
../repl/src/components/TextInput.tsx	3
../repl/src/components/ValidationErrorsList.tsx	6
../repl/src/components/VirtualMessageList.tsx	7
../repl/src/components/WorktreeExitDialog.tsx	4
../repl/src/components/hooks/PromptDialog.tsx	3
../repl/src/components/mcp/McpParsingWarnings.tsx	3
../repl/src/components/messageActions.tsx	31
../repl/src/components/messageStaticness.ts	9
../repl/src/components/messages/AssistantTextMessage.tsx	1
../repl/src/components/messages/AssistantToolUseMessage.tsx	5
../repl/src/components/messages/AttachmentMessage.tsx	8
../repl/src/components/messages/CollapsedReadSearchContent.tsx	9
../repl/src/components/messages/GroupedToolUseContent.tsx	10
../repl/src/components/messages/HookProgressMessage.tsx	2
../repl/src/components/messages/SystemAPIErrorMessage.tsx	6
../repl/src/components/messages/SystemTextMessage.tsx	29
../repl/src/components/messages/UserToolResultMessage/UserToolErrorMessage.tsx	1
../repl/src/components/messages/UserToolResultMessage/UserToolRejectMessage.tsx	2
../repl/src/components/messages/UserToolResultMessage/UserToolResultMessage.tsx	1
../repl/src/components/messages/UserToolResultMessage/UserToolSuccessMessage.tsx	2
../repl/src/components/messages/UserToolResultMessage/utils.tsx	1
../repl/src/components/messages/nullRenderingAttachments.ts	2
../repl/src/components/tasks/AsyncAgentDetailDialog.tsx	1
../repl/src/components/tasks/BackgroundTaskStatus.tsx	5
../repl/src/components/tasks/BackgroundTasksDialog.tsx	20
../repl/src/components/tasks/InProcessTeammateDetailDialog.tsx	13
../repl/src/components/tasks/RemoteSessionDetailDialog.tsx	3
../repl/src/components/tasks/renderToolActivity.tsx	1
../repl/src/components/tasks/taskStatusUtils.tsx	4
../repl/src/components/ultraplan/UltraplanChoiceDialog.tsx	2
../repl/src/conversationRecovery.tsx	12
../repl/src/diagnostics/desktopDeepLink.ts	1
../repl/src/diagnostics/doctorContextWarnings.ts	1
../repl/src/doctorDiagnostic.ts	3
../repl/src/fileIndex/index.ts	5
../repl/src/hooks/fileSuggestions.ts	2
../repl/src/hooks/notifs/useCanSwitchToExistingSubscription.tsx	2
../repl/src/hooks/useBackgroundTaskNavigation.ts	6
../repl/src/hooks/useCanUseTool.tsx	4
../repl/src/hooks/useCancelRequest.ts	3
../repl/src/hooks/useChromeExtensionNotification.tsx	1
../repl/src/hooks/useClaudeCodeHintRecommendation.tsx	1
../repl/src/hooks/useDirectConnect.ts	1
../repl/src/hooks/useGlobalKeybindings.tsx	2
../repl/src/hooks/useInboxPoller.ts	10
../repl/src/hooks/useIssueFlagBanner.ts	1
../repl/src/hooks/useManagePlugins.ts	1
../repl/src/hooks/useMergedTools.ts	1
../repl/src/hooks/usePromptSuggestion.ts	1
../repl/src/hooks/usePromptsFromClaudeInChrome.tsx	1
../repl/src/hooks/useRemoteSession.ts	6
../repl/src/hooks/useReplBridge.tsx	7
../repl/src/hooks/useSSHSession.ts	1
../repl/src/hooks/useSwarmInitialization.ts	3
../repl/src/hooks/useSwarmPermissionPoller.ts	1
../repl/src/hooks/useTaskListWatcher.ts	1
../repl/src/hooks/useTasksV2.ts	1
../repl/src/hooks/useTeammateViewAutoExit.ts	2
../repl/src/hooks/useTextInput.ts	2
../repl/src/hooks/useUpdateNotification.ts	1
../repl/src/notifier.ts	1
../repl/src/processUserInput/processBashCommand.tsx	1
../repl/src/processUserInput/processSlashCommand.tsx	18
../repl/src/processUserInput/processTextPrompt.ts	2
../repl/src/processUserInput/processUserInput.ts	8
../repl/src/promptSuggestion.tsx	9
../repl/src/promptSuggestionSpeculation.tsx	30
../repl/src/queryHelpers.ts	15
../repl/src/screens/Doctor.tsx	3
../repl/src/screens/REPLView.tsx	84
../repl/src/screens/agentFleet/FleetView.tsx	2
../repl/src/screens/agentFleet/mountFleetView.tsx	1
../repl/src/screens/repl/bgDetachSignal.ts	1
../repl/src/screens/repl/onlySleepToolActive.ts	3
../repl/src/screens/repl/stopHookSpinnerSuffix.ts	5
../repl/src/screens/repl/useReplRuntimeViews.ts	1
../repl/src/tasksTypes.ts	1
../repl/src/teammateViewHelpers.ts	1
../repl/src/terminalSetup.ts	1
../repl/src/tips/tipRegistry.ts	22
../repl/src/tips/tipScheduler.ts	4
../repl/src/uiHelpers/groupToolUses.ts	1
../repl/src/uiHelpers/logoV2Utils.ts	1
../repl/src/ultraplan.ts	8
../server/src/remote/SessionsWebSocket.ts	1
../server/src/remote/sdkMessageAdapter.ts	6
../server/src/upstreamproxy/relay.ts	1
../shell/src/Shell.ts	4
../shell/src/exec.ts	2
../shell/src/execFileNoThrow.ts	2
../shell/src/sandbox/sandbox-adapter.ts	27
../shell/src/shellCommand.ts	2
../storage/src/glob.ts	2
../storage/src/plans.ts	1
../storage/src/sessionStorage.ts	99
../storage/src/toolResultStorage.ts	1
../swarm/src/backends/InProcessBackend.ts	3
../swarm/src/core/It2SetupPrompt.tsx	3
../swarm/src/install/installSwarmHost.ts	6
../swarm/src/runtime/inProcessRunner.ts	19
../swarm/src/runtime/pollForPromptOrShutdown.ts	1
../swarm/src/runtime/spawnInProcess.ts	8
../swarm/src/worktree/index.ts	7
../tool-registry/src/Tool.ts	4
../tool-registry/src/collapseReadSearch.ts	2
../tool-registry/src/markdownConfigLoader.ts	2
../tool-registry/src/notebook.ts	45
../tool-registry/src/services/toolExecution.ts	24
../tool-registry/src/services/toolHooks.ts	3
../tool-registry/src/skills/skillChangeDetector.ts	3
../tool-registry/src/tasks/RemoteAgentTask.tsx	22
../tool-registry/src/teleport.tsx	3
../tool-registry/src/tools/AgentTool/AgentTool.tsx	21
../tool-registry/src/tools/AgentTool/UI.tsx	37
../tool-registry/src/tools/AgentTool/agentToolUtils.ts	3
../tool-registry/src/tools/AgentTool/builtInAgents.ts	1
../tool-registry/src/tools/AgentTool/forkSubagent.ts	1
../tool-registry/src/tools/AgentTool/loadAgentsDir.ts	3
../tool-registry/src/tools/AgentTool/resumeAgent.ts	6
../tool-registry/src/tools/AgentTool/runAgent.ts	14
../tool-registry/src/tools/AgentTool/runAgentTelemetry.ts	1
../tool-registry/src/tools/BashTool/BashTool.tsx	10
../tool-registry/src/tools/BashTool/UI.tsx	1
../tool-registry/src/tools/BashTool/bashCommandHelpers.ts	1
../tool-registry/src/tools/BashTool/bashPermissions.ts	1
../tool-registry/src/tools/BashTool/pathValidation.ts	3
../tool-registry/src/tools/BashTool/prompt.ts	1
../tool-registry/src/tools/BashTool/shouldUseSandbox.ts	1
../tool-registry/src/tools/ExitPlanModeTool/ExitPlanModeV2Tool.ts	2
../tool-registry/src/tools/FileEditTool/FileEditTool.ts	6
../tool-registry/src/tools/FileEditTool/utils.ts	2
../tool-registry/src/tools/FileReadTool/FileReadTool.ts	6
../tool-registry/src/tools/FileWriteTool/FileWriteTool.ts	7
../tool-registry/src/tools/FileWriteTool/UI.tsx	1
../tool-registry/src/tools/GlobTool/GlobTool.ts	1
../tool-registry/src/tools/GrepTool/GrepTool.ts	3
../tool-registry/src/tools/NotebookEditTool/NotebookEditTool.ts	12
../tool-registry/src/tools/PowerShellTool/PowerShellTool.tsx	9
../tool-registry/src/tools/PowerShellTool/pathValidation.ts	6
../tool-registry/src/tools/PowerShellTool/powershellPermissions.ts	1
../tool-registry/src/tools/SkillTool/SkillTool.ts	9
../tool-registry/src/tools/SkillTool/UI.tsx	3
../tool-registry/src/tools/ToolSearchTool/ToolSearchTool.ts	3
../tool-registry/src/tools/WebFetchTool/utils.ts	3
../tool-registry/src/tools/WorkflowTool/WorkflowTool.ts	3
../tool-registry/src/tools/shared/spawnMultiAgent.ts	3
../updater/src/internal/semverCompat.ts	3
../updater/src/nativeInstaller/platform.ts	1
src/bg.ts	2
src/bg/openAgentsFromRepl.ts	1
src/commands/mcp-commands.ts	1
src/entry/bootstrap-utils.ts	1
src/entry/commander.ts	1
src/entry/mcp.ts	6
src/entry/preprocess-argv.ts	3
src/entry/run-program.ts	2
src/handlers/auth.ts	10
src/handlers/autoMode.ts	1
src/handlers/util.tsx	1
src/headless/sdk/control/handlers.ts	10
src/headless/sdk/control/permission-helpers.ts	2
src/headless/sdk/session/load.ts	2
src/headless/sdk/session/run-streaming.ts	173
src/headless/sdk/session/run.ts	12
src/headless/sdk/session/utils/streamlinedTransform.ts	3
src/mcpServersHandlers.ts	7
src/remoteIO.ts	1
src/setup/setup.ts	4
src/structuredIO.ts	9
src/transports.ts	1
src/transports/ccrClient.ts	7
