8	discoverSkillDirsForPaths	src/packages/command-runtime/src/skills/loadSkillsDir.ts	-
8	formatAutoUpdaterDisabledReason	src/packages/config/index.ts	-
8	getAutoUpdaterDisabledReason	src/packages/config/index.ts	-
8	getManagedFileSettingsPresence	src/packages/config/settings/settings.ts	-
8	getPolicySettingsOrigin	src/packages/config/settings/settings.ts	-
8	checkReadPermissionForTool	src/packages/permission/src/filesystem.ts	-
8	checkWritePermissionForTool	src/packages/permission/src/filesystem.ts	-
8	matchingRuleForInput	src/packages/permission/src/filesystem.ts	-
8	validatePath	src/packages/permission/src/pathValidation.ts	-
8	checkRuleBasedPermissions	src/packages/permission/src/permissions.ts	-
8	createPermissionRequestMessage	src/packages/permission/src/permissions.ts	src/packages/swarm/src/mailbox/protocolMessages.ts:153
8	writeToStderr	src/packages/shell/src/process.ts	src/packages/local-observability/src/internal/pendingCrossPackageDeps.ts:769,src/packages/local-observability/src/internal/pendingCrossPackageDeps.ts:774,src/packages/local-observability/src/debug.ts:26
8	getMemoryFiles	src/packages/storage/src/claudemd.ts	-
2	compactConversation	src/packages/agent/compaction/compact.ts	src/packages/swarm/src/adapters/appRuntime.ts:299
2	createPlanAttachmentIfNeeded	src/packages/agent/compaction/compact.ts	-
2	setAwaitingPlanApproval	src/packages/agent/inProcessTeammateHelpers.ts	-
2	normalizeMessagesForAPI	src/packages/agent/messages.ts	src/packages/provider/src/internal/legacyRuntimeSupport.ts:625,src/packages/provider/src/runtimeHelpers.ts:117,src/packages/agent/internal/queryRuntime.ts:98
2	SYSTEM_PROMPT_DYNAMIC_BOUNDARY	src/packages/agent/prompts.ts	-
2	getRemoteControlAtStartup	src/packages/config/index.ts	-
2	clearMemoryFileCaches	src/packages/storage/src/claudemd.ts	-
2	resetGetMemoryFilesCache	src/packages/storage/src/claudemd.ts	-
1	getAttachmentMessages	src/packages/agent/attachments.ts	src/packages/agent/internal/queryRuntime.ts:183
1	resetSentSkillNames	src/packages/agent/attachments.ts	src/packages/config/plugin/_deps.ts:1170
1	openInChrome	src/packages/agent/claudeInChrome/common.ts	-
1	getAllBrowserDataPaths	src/packages/agent/claudeInChromeCommon.ts	-
1	getAllNativeMessagingHostsDirs	src/packages/agent/claudeInChromeCommon.ts	-
1	getAllWindowsRegistryKeys	src/packages/agent/claudeInChromeCommon.ts	-
1	openInChrome	src/packages/agent/claudeInChromeCommon.ts	-
1	getModelMaxOutputTokens	src/packages/agent/context.ts	src/packages/provider/src/internal/legacyRuntimeSupport.ts:569
1	getDefaultEffortForModel	src/packages/agent/effort.ts	-
1	getDisplayedEffortLevel	src/packages/agent/effort.ts	-
1	getEffortValueDescription	src/packages/agent/effort.ts	-
1	modelSupportsEffort	src/packages/agent/effort.ts	src/packages/provider/src/internal/legacyRuntimeSupport.ts:169
1	resolvePickerEffortPersistence	src/packages/agent/effort.ts	-
1	EMPTY_STRING_SET	src/packages/agent/messages.ts	-
1	StreamingThinking	src/packages/agent/messages.ts	-
1	StreamingToolUse	src/packages/agent/messages.ts	-
1	getAssistantMessageText	src/packages/agent/messages.ts	src/packages/daemon/src/internal/pendingCrossPackageDeps.ts:275
1	getMessagesAfterCompactBoundary	src/packages/agent/messages.ts	src/packages/bridge/src/internal/pendingCrossPackageDeps.ts:1891,src/packages/agent/internal/queryRuntime.ts:109
1	getProgressMessagesFromLookup	src/packages/agent/messages.ts	-
1	getSiblingToolUseIDsFromLookup	src/packages/agent/messages.ts	-
1	getToolUseIDs	src/packages/agent/messages.ts	-
1	hasUnresolvedHooksFromLookup	src/packages/agent/messages.ts	-
1	isSystemLocalCommandMessage	src/packages/agent/messages.ts	-
1	reorderMessagesInUI	src/packages/agent/messages.ts	-
1	shouldShowUserMessage	src/packages/agent/messages.ts	-
1	renderableSearchText	src/packages/agent/sessionTools/transcriptSearch.ts	-
1	clearDynamicSkills	src/packages/command-runtime/src/skills/loadSkillsDir.ts	-
1	clearSkillCaches	src/packages/command-runtime/src/skills/loadSkillsDir.ts	-
1	getDynamicSkills	src/packages/command-runtime/src/skills/loadSkillsDir.ts	-
1	getSkillDirCommands	src/packages/command-runtime/src/skills/loadSkillsDir.ts	-
1	getMemoryPath	src/packages/config/global/config.ts	-
1	shouldSkipPluginAutoupdate	src/packages/config/index.ts	-
1	ScopedLspServerConfig	src/packages/config/plugin/_deps.ts	src/packages/ide/src/lsp/types.ts:9
1	getBundledSkillsRoot	src/packages/permission/src/filesystem.ts	-
1	deletePermissionRule	src/packages/permission/src/permissions.ts	-
1	hasPermissionsToUseTool	src/packages/permission/src/permissions.ts	src/packages/swarm/src/adapters/appRuntime.ts:325
1	formatCost	src/packages/provider/src/costTracker.ts	-
1	ExternalClaudeMdInclude	src/packages/storage/src/claudemd.ts	-
1	getExternalClaudeMdIncludes	src/packages/storage/src/claudemd.ts	-
1	hasExternalClaudeMdIncludes	src/packages/storage/src/claudemd.ts	-
