2	./agentic-rl/lecture04/lecture04-notes.tex	 prompt agente
2	./agentic-rl/lecture05/lecture05-notes.tex	 costo agente
2	./agentic-rl/lecture08/lecture08-notes.tex	 prompt agente
2	./agentic-rl/verl04/verl04-notes.tex	 costo agente
2	./agentic-rl/verl05/verl05-notes.tex	 costo agente
2	./articles/anthropic-harness-long-running/anthropic-harness-long-running-notes.tex	 harness agente
2	./articles/corey-cowork-starter/corey-cowork-starter-notes.tex	 contexto orquestacion
2	./articles/google-agent-skill-patterns/google-agent-skill-patterns-notes.tex	 agente herramienta
2	./articles/langchain-evaluating-deep-agents/langchain-evaluating-deep-agents-notes.tex	 evaluacion agente
2	./articles/openai-codex-datasets/openai-codex-datasets-notes.tex	 harness herramienta
2	./articles/ram-agentic-memory/ram-agentic-memory-notes.tex	 memoria agente
2	./cs146s/week04/week04-notes.tex	 harness agente
2	./cs153/lecture01/lecture01-notes.tex	 contexto herramienta
2	./cs153/lecture07/lecture07-notes.tex	 evaluacion costo
2	./cs224n/lecture15/lecture15-notes.tex	 evaluacion seguridad
2	./cs224r/lecture02/lecture02-notes.tex	 evaluacion agente
2	./cs224r/lecture05/lecture05-notes.tex	 evaluacion seguridad
2	./cs224r/lecture06/lecture06-notes.tex	 orquestacion evaluacion
2	./cs224r/lecture16/lecture16-notes.tex	 memoria seguridad
2	./cs224r/lecture19/lecture19-notes.tex	 evaluacion herramienta
2	./cs25-v6/lecture03/lecture03-notes.tex	 memoria costo
2	./cs25/lecture05/lecture05-notes.tex	 orquestacion costo
2	./cs25/lecture09/lecture09-notes.tex	 contexto evaluacion
2	./cs25/lecture11/lecture11-notes.tex	 contexto memoria
2	./cs25/lecture14/lecture14-notes.tex	 costo agente
2	./cs25/lecture16/lecture16-notes.tex	 prompt costo
2	./cs25/lecture18/lecture18-notes.tex	 memoria costo
2	./cs25/lecture20/lecture20-notes.tex	 memoria agente
2	./cs25/lecture21/lecture21-notes.tex	 contexto orquestacion
2	./cs25/lecture23/lecture23-notes.tex	 evaluacion seguridad
2	./cs25/lecture27/lecture27-notes.tex	 memoria costo
2	./cs25/lecture28/lecture28-notes.tex	 evaluacion seguridad
2	./cs25/lecture34/lecture34-notes.tex	 costo agente
2	./cs25/lecture35/lecture35-notes.tex	 evaluacion herramienta
2	./cs25/lecture38/lecture38-notes.tex	 orquestacion costo
2	./cs25/lecture39/lecture39-notes.tex	 contexto seguridad
2	./cs329a/lecture01/lecture01-notes.tex	 costo agente
2	./cs329a/lecture02/lecture02-notes.tex	 evaluacion costo
2	./cs329a/lecture03/lecture03-notes.tex	 evaluacion costo
2	./cs329a/lecture05/lecture05-notes.tex	 orquestacion agente
2	./cs329a/lecture06/lecture06-notes.tex	 evaluacion costo
2	./cs329a/lecture07/lecture07-notes.tex	 evaluacion costo
2	./cs336-2026/lecture01/lecture01-notes.tex	 costo agente
2	./cs336-2026/lecture03/lecture03-notes.tex	 orquestacion costo
2	./cs336-2026/lecture04/lecture04-notes.tex	 orquestacion costo
2	./cs336-2026/lecture07/lecture07-notes.tex	 orquestacion evaluacion
2	./cs336-2026/lecture10/lecture10-notes.tex	 memoria costo
2	./cs336-2026/lecture16/lecture16-notes.tex	 evaluacion agente
2	./cs336/lecture06/lecture06-notes.tex	 memoria evaluacion
2	./cs336/lecture08/lecture08-notes.tex	 orquestacion harness
2	./cs336/lecture10/lecture10-notes.tex	 memoria costo
2	./interviews/zhang-xiaojun/yang-zhilin-k2/yang-zhilin-k2-notes.tex	 evaluacion agente
2	./kaist-cs492d/lecture12/lecture12-notes.tex	 evaluacion costo
2	./kaist-cs492d/lecture15/lecture15-notes.tex	 contexto seguridad
2	./llm-architect/lecture09/lecture09-notes.tex	 evaluacion agente
2	./modern-agent/lecture03/lecture03-notes.tex	 orquestacion agente
2	./modern-agent/lecture06/lecture06-notes.tex	 agente herramienta
2	./modern-agent/lecture08/lecture08-notes.tex	 prompt agente
2	./modern-agent/lecture11/lecture11-notes.tex	 prompt agente
2	./modern-agent/lecture14/lecture14-notes.tex	 harness agente
2	./modern-agent/lecture17/lecture17-notes.tex	 harness agente
2	./talks/aitime/lin-junyang-agent/lin-junyang-agent-notes.tex	 harness agente
2	./talks/aitime/zhang-bo-agi/zhang-bo-agi-notes.tex	 seguridad agente
2	./talks/berkeley-llm-agents/f24/lecture06/lecture06-notes.tex	 orquestacion agente
2	./talks/berkeley-llm-agents/f24/lecture10/lecture10-notes.tex	 harness agente
2	./talks/berkeley-llm-agents/f24/lecture12/lecture12-notes.tex	 costo agente
2	./talks/berkeley-llm-agents/f25/lecture06/lecture06-notes.tex	 costo agente
2	./talks/berkeley-llm-agents/f25/lecture10/lecture10-notes.tex	 evaluacion agente
2	./talks/berkeley-llm-agents/sp25/lecture03/lecture03-notes.tex	 costo agente
2	./talks/berkeley-llm-agents/sp25/lecture04/lecture04-notes.tex	 costo agente
2	./talks/berkeley-llm-agents/sp25/lecture05/lecture05-notes.tex	 evaluacion agente
2	./talks/cleo-abram/jensen-huang-vision/jensen-huang-vision-notes.tex	 orquestacion seguridad
2	./talks/lex-fridman/dario-amodei-claude/dario-amodei-claude-notes.tex	 prompt seguridad
2	./talks/lex-fridman/deepseek-china-ai/deepseek-china-ai-notes.tex	 evaluacion costo
2	./talks/qingke/qingke-infra/qingke-infra-notes.tex	 costo agente
2	./youtube/zhangxiaojun/ep102-vWrYHvSRz0s/ep102-notes.tex	 contexto costo
2	./youtube/zhangxiaojun/ep125-k82iFzvKFCQ/ep125-notes.tex	 harness agente
2	./youtube/zhangxiaojun/ep135-x8qdqWIVVTA/ep135-notes.tex	 contexto seguridad
2	./youtube/zhangxiaojun/ep95-VdWEE6vOYRw/ep95-notes.tex	 agente herramienta
2	./youtube/zhangxiaojun/special-biptonYq-ys/lovart-notes.tex	 agente herramienta
1	./6s191/lecture08/lecture08-notes.tex	 evaluacion
1	./6s191/lecture09/lecture09-notes.tex	 seguridad
1	./agentic-rl/lecture01/lecture01-notes.tex	 agente
1	./agentic-rl/lecture02/lecture02-notes.tex	 agente
1	./agentic-rl/lecture07/lecture07-notes.tex	 agente
1	./agentic-rl/lecture09/lecture09-notes.tex	 agente
1	./agentic-rl/lecture10/lecture10-notes.tex	 agente
1	./agentic-rl/lecture11/lecture11-notes.tex	 agente
1	./agentic-rl/lecture12/lecture12-notes.tex	 agente
1	./agentic-rl/lecture13/lecture13-notes.tex	 agente
1	./agentic-rl/lecture14/lecture14-notes.tex	 agente
1	./agentic-rl/lecture15/lecture15-notes.tex	 agente
1	./agentic-rl/verl01/verl01-notes.tex	 agente
1	./agentic-rl/verl02/verl02-notes.tex	 agente
1	./agentic-rl/verl03/verl03-notes.tex	 agente
1	./articles/anthropic-harness-design/anthropic-harness-design-notes.tex	 harness
1	./articles/dotey-karpathy-translation/dotey-karpathy-translation-notes.tex	 agente
1	./articles/fowler-harness-engineering/fowler-harness-engineering-notes.tex	 harness
1	./articles/hesamation-claude-vs-codex/hesamation-claude-vs-codex-notes.tex	 harness
1	./articles/interconnects-china-ai-labs/interconnects-china-ai-labs-notes.tex	 evaluacion
1	./articles/junyang-lin-agentic-thinking/junyang-lin-agentic-thinking-notes.tex	 agente
1	./articles/minli-10x-skills-translation/minli-10x-skills-translation-notes.tex	 agente
1	./cs146s/week01/week01-notes.tex	 prompt
1	./cs146s/week05/week05-notes.tex	 herramienta
1	./cs153/lecture02/lecture02-notes.tex	 agente
1	./cs153/lecture05/lecture05-notes.tex	 memoria
1	./cs153/lecture08/lecture08-notes.tex	 evaluacion
1	./cs153/lecture10/lecture10-notes.tex	 evaluacion
1	./cs224n/lecture02/lecture02-notes.tex	 evaluacion
1	./cs224n/lecture03/lecture03-notes.tex	 evaluacion
1	./cs224n/lecture04/lecture04-notes.tex	 evaluacion
1	./cs224n/lecture07/lecture07-notes.tex	 evaluacion
1	./cs224n/lecture10/lecture10-notes.tex	 contexto
1	./cs224n/lecture11/lecture11-notes.tex	 evaluacion
1	./cs224n/lecture16/lecture16-notes.tex	 herramienta
1	./cs224n/lecture18/lecture18-notes.tex	 agente
1	./cs224r/lecture03/lecture03-notes.tex	 evaluacion
1	./cs224r/lecture09/lecture09-notes.tex	 evaluacion
1	./cs224r/lecture10/lecture10-notes.tex	 costo
1	./cs231n/lecture11/lecture11-notes.tex	 orquestacion
1	./cs231n/lecture14/lecture14-notes.tex	 contexto
1	./cs231n/lecture16/lecture16-notes.tex	 seguridad
1	./cs25-v6/lecture02/lecture02-notes.tex	 herramienta
1	./cs25-v6/lecture05/lecture05-notes.tex	 costo
1	./cs25-v6/lecture08/lecture08-notes.tex	 costo
1	./cs25/lecture01/lecture01-notes.tex	 contexto
1	./cs25/lecture02/lecture02-notes.tex	 evaluacion
1	./cs25/lecture03/lecture03-notes.tex	 costo
1	./cs25/lecture04/lecture04-notes.tex	 costo
1	./cs25/lecture06/lecture06-notes.tex	 costo
1	./cs25/lecture08/lecture08-notes.tex	 contexto
1	./cs25/lecture13/lecture13-notes.tex	 costo
1	./cs25/lecture17/lecture17-notes.tex	 evaluacion
1	./cs25/lecture30/lecture30-notes.tex	 contexto
1	./cs25/lecture33/lecture33-notes.tex	 memoria
1	./cs25/lecture40/lecture40-notes.tex	 costo
1	./cs25/lecture41/lecture41-notes.tex	 evaluacion
1	./cs336-2026/lecture02/lecture02-notes.tex	 memoria
1	./cs336-2026/lecture08/lecture08-notes.tex	 orquestacion
1	./cs336-2026/lecture09/lecture09-notes.tex	 herramienta
1	./cs336-2026/lecture14/lecture14-notes.tex	 evaluacion
1	./cs336-2026/lecture17/lecture17-notes.tex	 costo
1	./cs336/lecture02/lecture02-notes.tex	 memoria
1	./cs336/lecture04/lecture04-notes.tex	 costo
1	./cs336/lecture07/lecture07-notes.tex	 orquestacion
1	./cs336/lecture09/lecture09-notes.tex	 costo
1	./cs336/lecture11/lecture11-notes.tex	 evaluacion
1	./interviews/whynot-tv/hu-yuanming-meshy/hu-yuanming-meshy-notes.tex	 harness
1	./kaist-cs492d/lecture01/lecture01-notes.tex	 herramienta
1	./kaist-cs492d/lecture02/lecture02-notes.tex	 evaluacion
1	./kaist-cs492d/lecture09/lecture09-notes.tex	 costo
1	./kaist-cs492d/lecture10/lecture10-notes.tex	 costo
1	./kaist-cs492d/lecture11/lecture11-notes.tex	 costo
1	./kaist-cs492d/lecture14/lecture14-notes.tex	 memoria
1	./llm-architect/lecture05/lecture05-notes.tex	 contexto
1	./llm-architect/lecture10/lecture10-notes.tex	 memoria
1	./modern-agent/lecture01/lecture01-notes.tex	 agente
1	./modern-agent/lecture02/lecture02-notes.tex	 agente
1	./modern-agent/lecture04/lecture04-notes.tex	 agente
1	./modern-agent/lecture09/lecture09-notes.tex	 agente
1	./modern-agent/lecture10/lecture10-notes.tex	 agente
1	./self-evolving-agents-2026/self-evolving-agents-2026-notes.tex	 agente
1	./talks/20vc/hassabis-agi/hassabis-agi-20vc-notes.tex	 seguridad
1	./talks/aitime/yao-shunyu-agi/yao-shunyu-agi-notes.tex	 agente
1	./talks/berkeley-llm-agents/f24/lecture01/lecture01-notes.tex	 agente
1	./talks/berkeley-llm-agents/f24/lecture04/lecture04-notes.tex	 agente
1	./talks/berkeley-llm-agents/f25/lecture02/lecture02-notes.tex	 agente
1	./talks/berkeley-llm-agents/f25/lecture11/lecture11-notes.tex	 agente
1	./talks/lex-fridman/jensen-huang-nvidia/jensen-huang-nvidia-notes.tex	 herramienta
1	./youtube/zhangxiaojun/ep101-a04POJEknCY/ep101-notes.tex	 agente
1	./youtube/zhangxiaojun/ep113-ouG6jrkECrc/ep113-notes.tex	 agente
1	./youtube/zhangxiaojun/ep116-khrOsS7YQn4/ep116-notes.tex	 costo
1	./youtube/zhangxiaojun/ep117-zrvnoYYPaWQ/ep117-notes.tex	 agente
1	./youtube/zhangxiaojun/ep120-40qPt8R2uys/ep120-notes.tex	 costo
1	./youtube/zhangxiaojun/ep127-SG90aehV3vU/ep127-notes.tex	 agente
1	./youtube/zhangxiaojun/ep128-MW-ezf2RhVg/ep128-notes.tex	 agente
1	./youtube/zhangxiaojun/ep134-owjTOT14bG0/ep134-notes.tex	 evaluacion
1	./youtube/zhangxiaojun/ep137-bv8ghyTFF9w/ep137-notes.tex	 evaluacion
1	./youtube/zhangxiaojun/special-pVuE4J5cn98/fusion-notes.tex	 costo
